travelers,Cost,international,destination,flights,Origin,Date,destination_code,Origin_code
23132,1510,['1'],TLV,974,PAR,2012-06,215,150
22468,1263,['1'],LAX,1911,PAR,2012-06,100,150
22237,1288,['0'],MPL,37,PAR,2012-06,125,150
22002,1392,['1'],RUN,240,PAR,2012-06,180,150
21916,1440,['1'],FRA,176,PAR,2012-06,75,150
21692,1214,['1'],IST,632,PAR,2012-06,95,150
21600,1283,['0'],BIA,60,PAR,2012-06,23,150
21483,1224,['1'],STO,512,PAR,2012-06,207,150
20564,1083,['1'],ZRH,124,PAR,2012-06,231,150
19474,1214,['0'],TLN,34,PAR,2012-06,213,150
17952,1109,['1'],OSL,241,PAR,2012-06,148,150
17627,1093,['1'],WAW,454,PAR,2012-06,225,150
17245,997,['1'],BUD,395,PAR,2012-06,35,150
16912,1077,['1'],AMS,224,PAR,2012-06,8,150
16337,951,['0'],BES,34,PAR,2012-06,17,150
16228,918,['1'],MAN,172,PAR,2012-06,110,150
16111,980,['1'],DXB,532,PAR,2012-06,66,150
15554,1034,['1'],BLQ,114,PAR,2012-06,28,150
67176,3394,['0'],NYC,614,BOS,2011-06,137,33
55268,3131,['0'],WAS,518,BOS,2011-06,224,33
45416,2410,['0'],SFO,1551,BOS,2011-06,193,33
41685,2609,['0'],CHI,954,BOS,2011-06,46,33
36772,1937,['0'],ORL,944,BOS,2011-06,145,33
34213,2101,['0'],ATL,635,BOS,2011-06,10,33
34139,1765,['0'],LAX,1833,BOS,2011-06,100,33
29977,1937,['0'],FLL,522,BOS,2011-06,71,33
29500,1619,['0'],BWI,230,BOS,2011-06,40,33
21541,1273,['0'],DEN,1416,BOS,2011-06,58,33
20588,1099,['0'],DFW,881,BOS,2011-06,59,33
20018,1065,['1'],LON,1462,BOS,2011-06,106,33
19552,1299,['0'],PHL,388,BOS,2011-06,156,33
17330,966,['0'],TPA,504,BOS,2011-06,216,33
16926,1029,['0'],LAS,998,BOS,2011-06,99,33
16762,933,['0'],CLT,478,BOS,2011-06,50,33
16690,1051,['0'],MSP,702,BOS,2011-06,128,33
16131,927,['0'],SEA,1378,BOS,2011-06,191,33
15032,851,['0'],RDU,367,BOS,2011-06,174,33
14925,985,['0'],FMY,268,BOS,2011-06,73,33
14340,905,['0'],PBI,294,BOS,2011-06,151,33
14008,858,['0'],MIA,427,BOS,2011-06,118,33
13252,821,['0'],PIT,267,BOS,2011-06,158,33
13168,847,['0'],PHX,1175,BOS,2011-06,157,33
13135,720,['0'],SAN,983,BOS,2011-06,183,33
12614,813,['0'],HOU,644,BOS,2011-06,90,33
11620,749,['1'],YTO,577,BOS,2011-06,228,33
11535,626,['0'],DTT,461,BOS,2011-06,63,33
11442,703,['1'],SJU,228,BOS,2011-06,199,33
10333,670,['0'],BUF,171,BOS,2011-06,37,33
9392,614,['0'],MKE,342,BOS,2011-06,121,33
9121,525,['1'],PAR,882,BOS,2011-06,150,33
7647,468,['0'],STL,637,BOS,2011-06,206,33
6937,371,['0'],RIC,117,BOS,2011-06,176,33
6787,409,['0'],PDX,604,BOS,2011-06,152,33
6698,352,['0'],AUS,646,BOS,2011-06,12,33
6579,429,['0'],MKC,433,BOS,2011-06,120,33
6318,391,['0'],JAX,242,BOS,2011-06,96,33
6091,322,['0'],MSY,667,BOS,2011-06,129,33
5967,302,['0'],LGB,63,BOS,2011-06,102,33
5604,347,['0'],SLC,845,BOS,2011-06,200,33
5549,337,['0'],MYR,70,BOS,2011-06,132,33
5429,284,['0'],CVG,265,BOS,2011-06,55,33
5334,286,['0'],CLE,358,BOS,2011-06,48,33
5325,282,['0'],SJC,537,BOS,2011-06,196,33
4878,278,['0'],PHF,60,BOS,2011-06,155,33
4833,321,['0'],CMH,423,BOS,2011-06,51,33
4796,249,['1'],ROM,1165,BOS,2011-06,179,33
4737,291,['0'],IND,418,BOS,2011-06,94,33
4564,273,['0'],OAK,217,BOS,2011-06,138,33
136384,8227,['0'],NYC,2144,CHI,2011-06,137,46
61530,3123,['0'],LAX,2310,CHI,2011-06,100,46
55331,2990,['0'],ORL,917,CHI,2011-06,145,46
54563,3383,['0'],WAS,945,CHI,2011-06,224,46
53207,2786,['0'],LAS,1239,CHI,2011-06,99,46
50859,2704,['0'],DEN,1121,CHI,2011-06,58,46
49741,2965,['0'],MSP,688,CHI,2011-06,128,46
48601,2829,['0'],ATL,641,CHI,2011-06,10,46
48361,2843,['0'],PHX,1149,CHI,2011-06,157,46
45136,2886,['0'],DFW,1114,CHI,2011-06,59,46
44199,2453,['0'],SFO,1313,CHI,2011-06,193,46
42737,2236,['0'],BOS,758,CHI,2011-06,33,46
41246,2382,['0'],PHL,611,CHI,2011-06,156,46
33845,1706,['0'],HOU,1261,CHI,2011-06,90,46
31417,1957,['0'],FLL,865,CHI,2011-06,71,46
30526,1695,['0'],TPA,418,CHI,2011-06,216,46
30050,1836,['0'],BWI,626,CHI,2011-06,40,46
28326,1455,['0'],MKC,338,CHI,2011-06,120,46
26673,1466,['0'],SEA,1485,CHI,2011-06,191,46
26662,1684,['0'],DTT,575,CHI,2011-06,63,46
25511,1611,['0'],STL,556,CHI,2011-06,206,46
25254,1541,['0'],SAN,671,CHI,2011-06,183,46
23525,1371,['0'],FMY,542,CHI,2011-06,73,46
23247,1367,['0'],MIA,1147,CHI,2011-06,118,46
21945,1447,['0'],CLE,577,CHI,2011-06,48,46
21817,1256,['1'],YTO,802,CHI,2011-06,228,46
21411,1257,['0'],BNA,296,CHI,2011-06,29,46
21074,1244,['0'],CMH,155,CHI,2011-06,51,46
19139,1020,['1'],LON,2674,CHI,2011-06,106,46
18909,960,['0'],PIT,361,CHI,2011-06,158,46
16937,947,['0'],RDU,510,CHI,2011-06,174,46
16592,925,['0'],CLT,832,CHI,2011-06,50,46
15344,1006,['0'],OMA,247,CHI,2011-06,140,46
15318,1020,['0'],SNA,539,CHI,2011-06,201,46
14060,899,['0'],HFD,266,CHI,2011-06,87,46
13965,811,['1'],GDL,386,CHI,2011-06,78,46
13291,676,['0'],AUS,438,CHI,2011-06,12,46
13062,791,['0'],PDX,874,CHI,2011-06,152,46
12898,717,['1'],PAR,1805,CHI,2011-06,150,46
12253,733,['0'],SLC,773,CHI,2011-06,200,46
11944,618,['0'],MSY,664,CHI,2011-06,129,46
11922,717,['0'],SAT,516,CHI,2011-06,186,46
11800,682,['1'],MEX,386,CHI,2011-06,116,46
11619,646,['0'],BUF,294,CHI,2011-06,37,46
11348,723,['1'],CUN,811,CHI,2011-06,53,46
10683,704,['0'],SDF,99,CHI,2011-06,189,46
9804,582,['1'],SJU,720,CHI,2011-06,199,46
9455,590,['0'],SJC,723,CHI,2011-06,196,46
9393,550,['0'],PVD,324,CHI,2011-06,170,46
9280,470,['0'],OAK,256,CHI,2011-06,138,46
96363,4842,['0'],NYC,1678,ATL,2011-06,137,10
49528,2591,['0'],WAS,359,ATL,2011-06,224,10
46601,3060,['0'],CHI,712,ATL,2011-06,46,10
38917,2041,['0'],DFW,704,ATL,2011-06,59,10
33336,1925,['0'],BOS,912,ATL,2011-06,33,10
32315,2141,['0'],FLL,224,ATL,2011-06,71,10
32208,2084,['0'],LAX,877,ATL,2011-06,100,10
31407,2031,['0'],PHL,431,ATL,2011-06,156,10
27953,1712,['0'],ORL,236,ATL,2011-06,145,10
26108,1432,['0'],BWI,293,ATL,2011-06,40,10
23972,1349,['0'],LAS,913,ATL,2011-06,99,10
23880,1313,['0'],HOU,411,ATL,2011-06,90,10
22025,1335,['0'],DEN,902,ATL,2011-06,58,10
21695,1336,['0'],SFO,966,ATL,2011-06,193,10
21558,1183,['0'],MIA,192,ATL,2011-06,118,10
21265,1411,['0'],TPA,144,ATL,2011-06,216,10
20785,1208,['0'],DTT,480,ATL,2011-06,63,10
19784,1096,['0'],MSP,557,ATL,2011-06,128,10
17042,871,['0'],PHX,755,ATL,2011-06,157,10
16134,1001,['0'],RDU,75,ATL,2011-06,174,10
14884,915,['0'],SEA,789,ATL,2011-06,191,10
12968,660,['0'],MKC,218,ATL,2011-06,120,10
12562,716,['0'],PIT,154,ATL,2011-06,158,10
12561,710,['0'],CLT,308,ATL,2011-06,50,10
12429,760,['0'],STL,242,ATL,2011-06,206,10
12230,715,['0'],MKE,266,ATL,2011-06,121,10
12011,707,['0'],MSY,127,ATL,2011-06,129,10
11625,627,['1'],LON,1209,ATL,2011-06,106,10
10957,579,['0'],RIC,86,ATL,2011-06,176,10
10950,565,['0'],JAX,61,ATL,2011-06,96,10
10840,659,['0'],PBI,67,ATL,2011-06,151,10
10463,600,['0'],IND,178,ATL,2011-06,94,10
10102,564,['0'],MEM,114,ATL,2011-06,115,10
9494,550,['0'],SAN,620,ATL,2011-06,183,10
9391,613,['0'],SAT,215,ATL,2011-06,186,10
9284,544,['0'],HPN,88,ATL,2011-06,91,10
9140,508,['0'],SLC,1135,ATL,2011-06,200,10
8787,468,['0'],DAY,154,ATL,2011-06,56,10
8333,521,['0'],PHF,44,ATL,2011-06,155,10
8114,537,['0'],BUF,155,ATL,2011-06,37,10
7829,501,['1'],CUN,183,ATL,2011-06,53,10
7577,451,['1'],SJU,119,ATL,2011-06,199,10
7213,466,['1'],MBJ,54,ATL,2011-06,113,10
7145,456,['0'],CMH,131,ATL,2011-06,51,10
6735,375,['0'],FMY,68,ATL,2011-06,73,10
6562,409,['0'],CAK,54,ATL,2011-06,42,10
6557,381,['0'],PNS,33,ATL,2011-06,161,10
6507,422,['1'],PAR,1246,ATL,2011-06,150,10
6482,373,['0'],CHS,25,ATL,2011-06,47,10
6456,386,['0'],AUS,334,ATL,2011-06,12,10
76305,4026,['0'],NYC,838,MIA,2011-06,137,118
23119,1169,['0'],CHI,942,MIA,2011-06,46,118
21409,1385,['0'],ATL,134,MIA,2011-06,10,118
20700,1039,['0'],WAS,319,MIA,2011-06,224,118
19557,1151,['1'],BUE,1019,MIA,2011-06,36,118
18500,999,['0'],LAX,593,MIA,2011-06,100,118
16522,856,['1'],CCS,229,MIA,2011-06,44,118
14654,859,['1'],LON,830,MIA,2011-06,106,118
14401,813,['1'],SAO,1324,MIA,2011-06,184,118
14150,773,['0'],BOS,421,MIA,2011-06,33,118
12887,687,['1'],MEX,138,MIA,2011-06,116,118
12324,738,['1'],SDQ,81,MIA,2011-06,190,118
11845,662,['1'],PAR,1399,MIA,2011-06,150,118
11392,730,['1'],LIM,644,MIA,2011-06,104,118
11048,705,['0'],PHL,208,MIA,2011-06,156,118
10822,547,['1'],SJU,53,MIA,2011-06,199,118
10343,654,['0'],SFO,565,MIA,2011-06,193,118
10299,534,['0'],DFW,385,MIA,2011-06,59,118
10043,591,['1'],YTO,348,MIA,2011-06,228,118
10002,581,['0'],HOU,394,MIA,2011-06,90,118
9035,512,['1'],MGA,132,MIA,2011-06,117,118
8839,508,['1'],BOG,284,MIA,2011-06,31,118
8591,448,['1'],PAP,69,MIA,2011-06,149,118
8347,482,['0'],ORL,266,MIA,2011-06,145,118
8058,404,['1'],PUJ,178,MIA,2011-06,169,118
7686,440,['1'],MAD,490,MIA,2011-06,108,118
7451,483,['0'],MSP,493,MIA,2011-06,128,118
7373,491,['0'],LAS,347,MIA,2011-06,99,118
7351,478,['0'],BWI,168,MIA,2011-06,40,118
7248,379,['1'],NAS,54,MIA,2011-06,134,118
7039,408,['1'],SJO,216,MIA,2011-06,198,118
6884,387,['1'],YMQ,282,MIA,2011-06,227,118
6775,427,['0'],DTT,229,MIA,2011-06,63,118
6652,347,['1'],CUN,4,MIA,2011-06,53,118
6621,380,['1'],PTY,122,MIA,2011-06,167,118
6350,329,['1'],BZE,4,MIA,2011-06,41,118
6266,319,['1'],SAL,117,MIA,2011-06,182,118
6170,323,['0'],CLT,282,MIA,2011-06,50,118
6117,361,['1'],CUR,61,MIA,2011-06,54,118
5925,388,['1'],UIO,268,MIA,2011-06,220,118
5678,342,['1'],GCM,61,MIA,2011-06,77,118
5599,356,['0'],TPA,54,MIA,2011-06,216,118
5517,347,['1'],GYE,359,MIA,2011-06,83,118
5414,283,['1'],FRA,661,MIA,2011-06,75,118
5209,282,['0'],STL,170,MIA,2011-06,206,118
5081,276,['0'],DEN,636,MIA,2011-06,58,118
5035,292,['1'],ROM,1138,MIA,2011-06,179,118
5012,256,['0'],RDU,117,MIA,2011-06,174,118
4744,257,['1'],RIO,590,MIA,2011-06,177,118
4702,236,['1'],MAO,18,MIA,2011-06,111,118
105003,6014,['0'],NYC,4538,SFO,2011-06,137,193
76770,4298,['0'],LAX,1141,SFO,2011-06,100,193
48359,3208,['0'],LAS,1049,SFO,2011-06,99,193
46457,2943,['0'],BOS,1630,SFO,2011-06,33,193
43948,2252,['0'],CHI,1532,SFO,2011-06,46,193
42793,2302,['0'],SAN,428,SFO,2011-06,183,193
39734,2181,['0'],SEA,566,SFO,2011-06,191,193
37102,2307,['0'],WAS,1859,SFO,2011-06,224,193
26829,1629,['0'],DEN,769,SFO,2011-06,58,193
25981,1683,['1'],LON,3869,SFO,2011-06,106,193
23841,1402,['0'],HNL,1878,SFO,2011-06,89,193
21712,1192,['0'],ATL,1365,SFO,2011-06,10,193
21226,1214,['0'],MSP,1605,SFO,2011-06,128,193
20287,1086,['0'],SNA,114,SFO,2011-06,201,193
20232,1025,['0'],DFW,1074,SFO,2011-06,59,193
18892,1126,['0'],PHX,765,SFO,2011-06,157,193
17245,883,['1'],HKG,905,SFO,2011-06,88,193
17107,892,['0'],PHL,1783,SFO,2011-06,156,193
15239,774,['1'],PAR,2074,SFO,2011-06,150,193
14792,850,['1'],TYO,1951,SFO,2011-06,219,193
14565,738,['1'],YTO,2233,SFO,2011-06,228,193
13748,890,['1'],FRA,1571,SFO,2011-06,75,193
13530,785,['0'],PDX,404,SFO,2011-06,152,193
13050,853,['0'],DTT,1258,SFO,2011-06,63,193
12927,761,['0'],HOU,1569,SFO,2011-06,90,193
11070,707,['1'],YVR,1144,SFO,2011-06,229,193
11013,673,['1'],SEL,1129,SFO,2011-06,192,193
10695,684,['0'],LGB,4,SFO,2011-06,102,193
10630,698,['1'],TPE,1490,SFO,2011-06,217,193
10436,524,['0'],MIA,869,SFO,2011-06,118,193
10063,614,['1'],SJD,434,SFO,2011-06,197,193
9757,586,['0'],OGG,957,SFO,2011-06,139,193
9724,615,['1'],MNL,878,SFO,2011-06,123,193
9383,523,['0'],SLC,878,SFO,2011-06,200,193
9235,507,['0'],ORL,1678,SFO,2011-06,145,193
9119,578,['0'],AUS,771,SFO,2011-06,12,193
8809,561,['0'],BWI,1049,SFO,2011-06,40,193
8431,509,['1'],BJS,847,SFO,2011-06,25,193
8325,481,['0'],FLL,630,SFO,2011-06,71,193
8244,487,['0'],CLT,1117,SFO,2011-06,50,193
7128,446,['0'],MKE,684,SFO,2011-06,121,193
6867,403,['1'],SHA,1127,SFO,2011-06,194,193
6747,417,['1'],SIN,1020,SFO,2011-06,195,193
6706,352,['0'],STL,915,SFO,2011-06,206,193
6385,379,['1'],MEX,638,SFO,2011-06,116,193
6195,357,['1'],YYC,335,SFO,2011-06,230,193
6100,309,['0'],PIT,1035,SFO,2011-06,158,193
6091,321,['0'],RDU,776,SFO,2011-06,174,193
5984,358,['0'],TPA,784,SFO,2011-06,216,193
5868,313,['1'],AMS,764,SFO,2011-06,8,193
89636,5435,['1'],DUB,346,LON,2011-06,64,106
86371,4518,['1'],AMS,464,LON,2011-06,8,106
84873,4737,['1'],MIL,376,LON,2011-06,119,106
82631,5126,['1'],NYC,2043,LON,2011-06,137,106
71951,3822,['0'],BFS,398,LON,2011-06,19,106
68796,3859,['1'],MAD,514,LON,2011-06,108,106
67684,3953,['0'],EDI,355,LON,2011-06,68,106
64677,3559,['1'],PMI,839,LON,2011-06,160,106
62502,3268,['1'],BCN,338,LON,2011-06,14,106
62466,3943,['1'],AGP,509,LON,2011-06,4,106
59614,3873,['1'],STO,704,LON,2011-06,207,106
57549,3581,['1'],PAR,344,LON,2011-06,150,106
57429,3658,['0'],GLA,748,LON,2011-06,79,106
54289,2999,['1'],ROM,554,LON,2011-06,179,106
52446,3375,['1'],CPH,468,LON,2011-06,52,106
49934,2627,['1'],OSL,325,LON,2011-06,148,106
48124,2636,['1'],FAO,436,LON,2011-06,69,106
46950,2509,['1'],BER,288,LON,2011-06,16,106
45956,2482,['1'],GVA,242,LON,2011-06,82,106
44601,2806,['1'],ALC,567,LON,2011-06,6,106
44110,2486,['1'],MUC,439,LON,2011-06,130,106
43688,2708,['1'],FRA,390,LON,2011-06,75,106
43524,2612,['1'],ZRH,573,LON,2011-06,231,106
40473,2278,['1'],IBZ,499,LON,2011-06,93,106
40120,2620,['1'],LCA,749,LON,2011-06,101,106
39175,2041,['1'],HKG,865,LON,2011-06,88,106
37272,2124,['1'],DUS,195,LON,2011-06,65,106
36807,2200,['1'],NCE,215,LON,2011-06,135,106
33328,1924,['1'],BKK,720,LON,2011-06,26,106
33102,1863,['1'],DLM,277,LON,2011-06,61,106
31757,1986,['1'],DXB,784,LON,2011-06,66,106
30428,2012,['1'],PRG,498,LON,2011-06,163,106
30148,1972,['1'],YTO,1654,LON,2011-06,228,106
29565,1691,['1'],HAM,495,LON,2011-06,84,106
29102,1885,['1'],ATH,723,LON,2011-06,9,106
28539,1897,['1'],LIS,188,LON,2011-06,105,106
27868,1579,['0'],ABZ,203,LON,2011-06,1,106
27751,1607,['1'],TLV,532,LON,2011-06,215,106
27250,1556,['1'],LAX,1096,LON,2011-06,100,106
26862,1407,['1'],PSA,161,LON,2011-06,164,106
26067,1634,['1'],TCI,383,LON,2011-06,212,106
25938,1299,['1'],MOW,641,LON,2011-06,124,106
25900,1328,['1'],EAP,140,LON,2011-06,67,106
25718,1482,['1'],WAW,284,LON,2011-06,225,106
25434,1401,['1'],MLA,343,LON,2011-06,122,106
25136,1672,['1'],ORL,622,LON,2011-06,145,106
25032,1657,['1'],IST,716,LON,2011-06,95,106
25014,1311,['1'],BUD,255,LON,2011-06,35,106
24917,1373,['1'],ORK,97,LON,2011-06,144,106
24115,1335,['1'],NAP,402,LON,2011-06,133,106
101785,6102,['0'],NCE,209,PAR,2011-06,135,150
80618,4247,['0'],TLS,87,PAR,2011-06,214,150
60200,3270,['1'],BCN,445,PAR,2011-06,14,150
58546,3100,['1'],MAD,627,PAR,2011-06,108,150
58431,3005,['1'],ROM,573,PAR,2011-06,179,150
56262,3296,['1'],LON,362,PAR,2011-06,106,150
54736,2804,['1'],MIL,408,PAR,2011-06,119,150
50953,3302,['1'],NYC,2706,PAR,2011-06,137,150
41970,2185,['1'],ALG,353,PAR,2011-06,7,150
41360,2422,['0'],MRS,170,PAR,2011-06,126,150
36922,1921,['0'],BOD,96,PAR,2011-06,30,150
36061,2371,['1'],YMQ,897,PAR,2011-06,227,150
34056,2015,['1'],BER,250,PAR,2011-06,16,150
32398,1941,['1'],OPO,148,PAR,2011-06,142,150
31089,1782,['1'],PTP,731,PAR,2011-06,166,150
30574,1637,['1'],LIS,385,PAR,2011-06,105,150
29428,1531,['0'],AJA,65,PAR,2011-06,5,150
26412,1723,['1'],GVA,318,PAR,2011-06,82,150
25084,1485,['1'],TLV,739,PAR,2011-06,215,150
24888,1502,['0'],BIQ,15,PAR,2011-06,24,150
24721,1521,['1'],DUB,110,PAR,2011-06,64,150
24114,1433,['1'],RUN,147,PAR,2011-06,180,150
24094,1472,['1'],TUN,416,PAR,2011-06,218,150
24083,1288,['1'],RAK,162,PAR,2011-06,172,150
23855,1567,['1'],CAS,222,PAR,2011-06,43,150
23770,1567,['1'],LAX,2203,PAR,2011-06,100,150
23614,1567,['1'],STO,480,PAR,2011-06,207,150
23017,1161,['1'],FDF,673,PAR,2011-06,70,150
22921,1151,['1'],VCE,621,PAR,2011-06,221,150
22126,1301,['0'],MPL,41,PAR,2011-06,125,150
21205,1178,['1'],OSL,341,PAR,2011-06,148,150
20918,1293,['1'],PRG,685,PAR,2011-06,163,150
20160,1272,['1'],MUC,412,PAR,2011-06,130,150
19754,1236,['1'],MOW,1087,PAR,2011-06,124,150
19545,1290,['1'],CPH,305,PAR,2011-06,52,150
19526,1003,['1'],VLC,47,PAR,2011-06,223,150
19493,1295,['1'],ATH,739,PAR,2011-06,9,150
19089,1009,['0'],BIA,43,PAR,2011-06,23,150
18221,1021,['1'],AGP,226,PAR,2011-06,4,150
17849,1167,['0'],PUF,22,PAR,2011-06,168,150
17489,1157,['0'],BES,34,PAR,2011-06,17,150
17255,955,['1'],IST,539,PAR,2011-06,95,150
17226,1029,['1'],SVQ,203,PAR,2011-06,210,150
17017,1003,['1'],VIE,489,PAR,2011-06,222,150
16617,968,['1'],WAW,672,PAR,2011-06,225,150
16617,883,['1'],TYO,1133,PAR,2011-06,219,150
16501,829,['1'],FRA,290,PAR,2011-06,75,150
15380,976,['1'],WAS,1216,PAR,2011-06,224,150
15020,987,['1'],MAN,147,PAR,2011-06,110,150
14616,814,['1'],BUD,324,PAR,2011-06,35,150
74038,4875,['0'],CHI,374,BOS,2016-05,46,33
71079,4508,['0'],WAS,148,BOS,2016-05,224,33
67266,3392,['0'],NYC,288,BOS,2016-05,137,33
59385,3035,['0'],SFO,347,BOS,2016-05,193,33
52724,2741,['0'],LAX,668,BOS,2016-05,100,33
39624,2519,['0'],ATL,230,BOS,2016-05,10,33
36981,1923,['0'],BWI,156,BOS,2016-05,40,33
36704,2175,['0'],DFW,304,BOS,2016-05,59,33
35627,2328,['0'],FLL,298,BOS,2016-05,71,33
34753,1987,['0'],PHL,92,BOS,2016-05,156,33
32477,1800,['0'],ORL,411,BOS,2016-05,145,33
29716,1780,['0'],DEN,212,BOS,2016-05,58,33
24701,1403,['0'],SEA,686,BOS,2016-05,191,33
23462,1293,['1'],LON,188,BOS,2016-05,106,33
23386,1313,['0'],RDU,119,BOS,2016-05,174,33
23125,1377,['0'],CLT,116,BOS,2016-05,50,33
22834,1467,['0'],HOU,252,BOS,2016-05,90,33
22619,1166,['0'],DTT,165,BOS,2016-05,63,33
22306,1146,['0'],LAS,698,BOS,2016-05,99,33
20757,1215,['0'],MSP,200,BOS,2016-05,128,33
20243,1052,['0'],TPA,384,BOS,2016-05,216,33
17508,1104,['0'],MIA,61,BOS,2016-05,118,33
17246,871,['0'],PBI,86,BOS,2016-05,151,33
17089,908,['0'],SAN,829,BOS,2016-05,183,33
16982,1022,['0'],PHX,533,BOS,2016-05,157,33
16864,886,['0'],FMY,149,BOS,2016-05,73,33
14812,876,['0'],PIT,198,BOS,2016-05,158,33
14609,951,['0'],CLE,249,BOS,2016-05,48,33
14067,754,['1'],YTO,77,BOS,2016-05,228,33
13808,900,['0'],RIC,78,BOS,2016-05,176,33
13691,889,['0'],AUS,402,BOS,2016-05,12,33
13381,880,['0'],BNA,167,BOS,2016-05,29,33
13230,823,['0'],IND,266,BOS,2016-05,94,33
11887,742,['1'],SJU,278,BOS,2016-05,199,33
11885,646,['0'],PDX,545,BOS,2016-05,152,33
11444,596,['0'],BUF,132,BOS,2016-05,37,33
10936,637,['0'],MSY,340,BOS,2016-05,129,33
9677,571,['0'],CMH,453,BOS,2016-05,51,33
9649,508,['0'],STL,321,BOS,2016-05,206,33
9337,599,['1'],DUB,337,BOS,2016-05,64,33
9004,484,['0'],MKC,362,BOS,2016-05,120,33
8778,568,['0'],JAX,351,BOS,2016-05,96,33
8163,495,['0'],MKE,306,BOS,2016-05,121,33
7958,399,['0'],SLC,396,BOS,2016-05,200,33
7078,388,['0'],CVG,286,BOS,2016-05,55,33
6941,425,['0'],CHS,270,BOS,2016-05,47,33
6681,441,['0'],SJC,258,BOS,2016-05,196,33
5592,356,['1'],CUN,451,BOS,2016-05,53,33
5466,281,['1'],PAR,590,BOS,2016-05,150,33
5424,349,['0'],MYR,62,BOS,2016-05,132,33
212601,13740,['0'],NYC,573,CHI,2016-05,137,46
109469,6287,['0'],LAX,584,CHI,2016-05,100,46
82063,4909,['0'],ATL,416,CHI,2016-05,10,46
78963,4212,['0'],DFW,357,CHI,2016-05,59,46
77211,4051,['0'],ORL,477,CHI,2016-05,145,46
75434,4460,['0'],SFO,312,CHI,2016-05,193,46
73939,3808,['0'],LAS,485,CHI,2016-05,99,46
73250,4464,['0'],WAS,205,CHI,2016-05,224,46
72221,4199,['0'],DEN,346,CHI,2016-05,58,46
71310,3566,['0'],BOS,342,CHI,2016-05,33,46
65178,4039,['0'],MSP,589,CHI,2016-05,128,46
60702,3345,['0'],PHL,217,CHI,2016-05,156,46
56710,3648,['0'],HOU,239,CHI,2016-05,90,46
55040,3504,['0'],PHX,291,CHI,2016-05,157,46
42677,2545,['0'],TPA,229,CHI,2016-05,216,46
40053,2375,['0'],BWI,263,CHI,2016-05,40,46
37832,1957,['0'],SEA,346,CHI,2016-05,191,46
37770,2407,['0'],FLL,263,CHI,2016-05,71,46
32108,1902,['0'],SAN,310,CHI,2016-05,183,46
29977,1531,['0'],MKC,181,CHI,2016-05,120,46
27232,1466,['0'],MIA,182,CHI,2016-05,118,46
27110,1720,['0'],AUS,244,CHI,2016-05,12,46
27099,1569,['0'],RDU,257,CHI,2016-05,174,46
25895,1480,['0'],MSY,175,CHI,2016-05,129,46
25578,1452,['0'],DTT,216,CHI,2016-05,63,46
24944,1591,['0'],FMY,299,CHI,2016-05,73,46
24543,1579,['0'],CLT,189,CHI,2016-05,50,46
22707,1444,['0'],BNA,187,CHI,2016-05,29,46
22113,1321,['1'],YTO,172,CHI,2016-05,228,46
21978,1359,['0'],CLE,143,CHI,2016-05,48,46
21913,1180,['0'],STL,104,CHI,2016-05,206,46
21609,1257,['0'],PDX,553,CHI,2016-05,152,46
20485,1314,['0'],SNA,190,CHI,2016-05,201,46
19991,1229,['0'],PIT,101,CHI,2016-05,158,46
18858,1120,['0'],CMH,77,CHI,2016-05,51,46
18589,1066,['1'],CUN,226,CHI,2016-05,53,46
17037,1089,['0'],SLC,317,CHI,2016-05,200,46
15108,1004,['1'],LON,276,CHI,2016-05,106,46
14900,960,['0'],SAT,189,CHI,2016-05,186,46
14233,852,['0'],OAK,135,CHI,2016-05,138,46
13477,850,['0'],HFD,110,CHI,2016-05,87,46
12792,731,['0'],OMA,77,CHI,2016-05,140,46
11914,790,['1'],SJU,322,CHI,2016-05,199,46
10471,643,['1'],MEX,493,CHI,2016-05,116,46
10096,609,['0'],JAX,189,CHI,2016-05,96,46
10048,520,['0'],SJC,134,CHI,2016-05,196,46
9709,569,['0'],CHS,121,CHI,2016-05,47,46
9418,611,['0'],BUF,89,CHI,2016-05,37,46
8788,574,['0'],SAC,257,CHI,2016-05,181,46
8552,494,['1'],GDL,187,CHI,2016-05,78,46
124183,7756,['0'],NYC,399,ATL,2016-05,137,10
86830,5094,['0'],CHI,442,ATL,2016-05,46,10
60724,3362,['0'],WAS,333,ATL,2016-05,224,10
56246,3007,['0'],DFW,247,ATL,2016-05,59,10
54159,3201,['0'],LAX,516,ATL,2016-05,100,10
54113,3104,['0'],PHL,475,ATL,2016-05,156,10
52422,2772,['0'],FLL,293,ATL,2016-05,71,10
48426,2830,['0'],ORL,172,ATL,2016-05,145,10
40081,2499,['0'],BOS,253,ATL,2016-05,33,10
37218,2088,['0'],TPA,177,ATL,2016-05,216,10
37163,2110,['0'],MIA,159,ATL,2016-05,118,10
36627,1851,['0'],HOU,407,ATL,2016-05,90,10
34955,2106,['0'],BWI,257,ATL,2016-05,40,10
34786,2012,['0'],LAS,374,ATL,2016-05,99,10
34283,1958,['0'],DEN,311,ATL,2016-05,58,10
29418,1816,['0'],SFO,273,ATL,2016-05,193,10
25344,1590,['0'],MSP,197,ATL,2016-05,128,10
25337,1421,['0'],DTT,153,ATL,2016-05,63,10
21461,1188,['0'],SEA,144,ATL,2016-05,191,10
19626,1283,['0'],MSY,150,ATL,2016-05,129,10
17961,1167,['0'],AUS,213,ATL,2016-05,12,10
